Symbol,Open,Close,O-C change (%),High,Low,H-L change (%),DateTime,Market Sensitive,Headline,Link
HJP,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
HAC,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
EX2,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
INC,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
ETH,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QPO,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
FAI,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
A20,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
CRE,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QLT,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
ASI,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
F10,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
AGV,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
IIN,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
DBB,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
DGG,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
DHH,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
DZZ,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
GBN,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
ATE,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
GGO,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
HQL,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
HEU,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
BNK,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
MNR,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
FUE,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
DRU,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
FOO,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
NDQ,24.81,24.92,0.44,24.99,24.75,0.97,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QUS,32.55,32.75,0.61,32.75,32.53,0.68,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QOZ,11.86,11.85,-0.08,11.93,11.82,0.93,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
AAA,50.07,50.07,0.0,50.08,50.07,0.02,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QCB,6.43,6.44,0.16,6.44,6.37,1.1,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QAG,4.93,4.91,-0.41,4.93,4.91,0.41,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
OOO,4.08,4.1,0.49,4.1,4.07,0.74,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
POU,17.44,17.44,0.0,17.44,17.44,0.0,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
EEU,15.52,15.5,-0.13,15.52,15.5,0.13,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QAU,17.08,16.99,-0.53,17.09,16.99,0.59,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
USD,13.86,13.8,-0.43,13.86,13.8,0.43,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QFN,8.93,8.95,0.22,9.01,8.88,1.46,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
QRE,6.01,5.98,-0.5,6.02,5.98,0.67,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
RBT,,,,,,,2020-07-06 15:07:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252038
RCE,0.7,0.68,-2.86,0.7,0.67,4.48,2020-07-06 15:06:00,True,Pause in Trading,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252037
AUT,0.15,0.15,0.0,0.165,0.145,13.79,2020-07-06 15:00:00,True,Auteco Receives A$30.4 Million Fully Underwritten Placement,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252036
RIN,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
EMM,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
BEA,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
YMA,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
AUD,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
HVS,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
UMA,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
BBO,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
WRL,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
SML,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
AUS,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
YAN,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
HBR,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
EIN,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
BND,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252035
GEA,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252034
BBU,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252034
GGU,,,,,,,2020-07-06 14:59:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252034
MPS,,,,,,,2020-07-06 14:58:00,False,mFund - Distribution - MPS06,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252033
MPS,,,,,,,2020-07-06 14:56:00,False,mFund - Distribution - MPS05,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252032
MPS,,,,,,,2020-07-06 14:56:00,False,mFund - Distribution - MPS04,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252031
REN,,,,,,,2020-07-06 14:56:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252030
GLI,,,,,,,2020-07-06 14:56:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252030
DMK,,,,,,,2020-07-06 14:56:00,False,Units on Issue Disclosure - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252030
MPS,,,,,,,2020-07-06 14:55:00,False,mFund - Distribution - MPS03,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252029
AMT,0.088,0.53,502.27,0.65,0.087,647.13,2020-07-06 14:55:00,False,Section 708A Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252028
MPS,,,,,,,2020-07-06 14:55:00,False,mFund - Distribution - MPS02,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252027
BIS,0.96,0.925,-3.65,1.0,0.92,8.7,2020-07-06 14:54:00,False,Initial Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252026
GSN,0.145,0.165,13.79,0.175,0.145,20.69,2020-07-06 14:54:00,False,Appendix 2A and Cleansing Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252025
BIS,0.96,0.925,-3.65,1.0,0.92,8.7,2020-07-06 14:54:00,False,Final Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252024
RDY,1.445,1.405,-2.77,1.445,1.405,2.85,2020-07-06 14:53:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252023
MPS,,,,,,,2020-07-06 14:52:00,False,mFund - Distribution - MPS01,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252022
BIS,0.96,0.925,-3.65,1.0,0.92,8.7,2020-07-06 14:52:00,True,Bisalloy CEO,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252021
AMT,0.088,0.53,502.27,0.65,0.087,647.13,2020-07-06 14:51:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252020
EIG,,,,,,,2020-07-06 14:48:00,False,EIGA Distribution and DRP June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252019
AMT,0.088,0.53,502.27,0.65,0.087,647.13,2020-07-06 14:47:00,True,Acquisition of patents for unique Synthetic Bone Substitute,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252018
MIM,,,,,,,2020-07-06 14:46:00,False,mFund - Distribution - MIM04,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252017
LRS,0.007,0.007,0.0,0.007,0.006,16.67,2020-07-06 14:45:00,False,Letter to Shareholders - Share Purchase Plan,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252016
ODA,0.12,0.125,4.17,0.125,0.12,4.17,2020-07-06 14:45:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252015
HMX,0.045,0.043,-4.44,0.045,0.043,4.65,2020-07-06 14:44:00,False,Change of Director's Interest Notice - Z Lubieniecki,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252014
HMX,0.045,0.043,-4.44,0.045,0.043,4.65,2020-07-06 14:43:00,False,Change of Director's Interest Notice - R Davis,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252013
MIM,,,,,,,2020-07-06 14:43:00,False,mFund - Distribution - MIM03,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252012
HMX,0.045,0.043,-4.44,0.045,0.043,4.65,2020-07-06 14:42:00,False,Initial Director's Interest Notice - D Church,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252011
MIM,,,,,,,2020-07-06 14:41:00,False,mFund - Distribution - MIM02,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252010
MIM,,,,,,,2020-07-06 14:41:00,False,mFund - Distribution - MIM01,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252009
KBC,0.071,0.071,0.0,0.071,0.071,0.0,2020-07-06 14:40:00,True,WAA: Replacement Bidders Statement for Keybridge Capital,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252008
HMX,0.045,0.043,-4.44,0.045,0.043,4.65,2020-07-06 14:40:00,False,Final Director's Interest Notice - NES,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252007
WAA,0.88,0.895,1.7,0.895,0.88,1.7,2020-07-06 14:40:00,True,Replacement Bidders Statement for Keybridge Capital,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252006
SWK,0.13,0.135,3.85,0.135,0.13,3.85,2020-07-06 14:37:00,False,Share cancellation following buy-back,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252005
KKL,0.015,0.015,0.0,0.015,0.015,0.0,2020-07-06 14:36:00,True,Appendix 4C - May,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252004
KKL,0.015,0.015,0.0,0.015,0.015,0.0,2020-07-06 14:35:00,True,Appendix 4C - April,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252003
CPT,0.025,0.037,48.0,0.037,0.025,48.0,2020-07-06 14:28:00,True,Marketing Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252002
BGL,0.97,0.97,0.0,0.99,0.94,5.32,2020-07-06 14:28:00,False,Becoming a substantial holder from MQG,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252001
MQG,122.0,123.82,1.49,124.67,121.5,2.61,2020-07-06 14:28:00,False,Becoming a substantial holder for BGL,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252001
CPT,0.025,0.037,48.0,0.037,0.025,48.0,2020-07-06 14:27:00,True,Cipherpoint Announces US Customer Renewal,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02252000
SWF,0.585,0.6,2.56,0.6,0.54,11.11,2020-07-06 14:20:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251999
STR,,,,,,,2020-07-06 14:19:00,False,mFund - Monthly Redemption Report - STR01,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251998
